ogc_fid,objectid,pid,Folio,true_site_addr,true_site_unit,true_site_city,true_site_zip_code,true_mailing_addr1,true_mailing_addr2,true_mailing_addr3,true_mailing_city,true_mailing_state,true_mailing_zip_code,true_mailing_country,Ownership,true_owner1,true_owner2,true_owner3,Owner Categories,condo_flag,parent_folio,dor_code_cur,dor_desc,subdivision,bedroom_count,bathroom_count,half_bathroom_count,floor_count,unit_count,building_actual_area,building_heated_area,lot_size,year_built,assessment_year_cur,assessed_val_cur,dos_1,price_1,legal,Field2,Unnamed: 40,camp_ownership,camp_categories,exclude
9118,9118,536869,131220522750,5514 NW 18 AVE,,Miami,33142-3019,1790 NW 55 ST,,,MIAMI,FL,33142-3036,,Religious Organization,ST LUKE BAPTIST CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,13122052.0,0,0,0,0,0,0,0,6300.0,0,2020,23162,19890601.0,15000.0,FLORAL PK PB 8-5 LOT 24 BLK 14 LOT SIZE 60.000 X 105 OR 14148-1124 0689 1,2,,Religious Organization,Institutional,
40209,40209,138875,141030370430,,,Miami,33135-2925,300 NE 2 AVE,,,MIAMI,FL,33132-2204,,Miami-Dade College,MIAMI DADE COMMUNITY COLLEGE,,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,14103037.0,0,0,0,0,0,0,0,6300.0,0,2020,97917,,,BEACOM MANOR PB 8-121 W60FT OF LOTS 54 & 55 LOT SIZE 60.000 X 105 OR 20771-1777 1102 3,1,,Miami-Dade College,Institutional,
40198,40198,388699,141030370281,2508 SW 5 ST,,Miami,33135-2916,300 NE 2 AVE,,,MIAMI,FL,33132,,Miami-Dade College,MIAMI DADE COMMUNITY COLLEGE,,,Institutional,N,,8499,UNIVERSITY OR COLLEGE : STATE OF FLORIDA,14103037.0,3,2,0,1,1,2465,2075,6300.0,1963,2020,300253,20080601.0,0.0,BEACOM MANOR PB 8-121 W60FT OF LOTS 34 & 35 OR 17268-1510 0696 1 COC 26450-4966 06 2008 3,1,,Miami-Dade College,Institutional,
256591,256591,342290,3031040035050,9135 NW 32 AVE,,Unincorporated County,33147-3431,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,,Miami-Dade County,MIAMI DADE COUNTY,ISD RE MGMT,,Governmental,N,,66,VACANT RESIDENTIAL : EXTRA FEA OTHER THAN PARKING,303104003.0,0,0,0,0,0,0,0,6299.1,0,2020,34900,20140206.0,0.0,THE TROPICS AMD PL PB 10-17 LOTS 5 & 6 LESS N70.01FT & LESS W10FT FOR R/W BLK 72 LOT SIZE 69.99 X 90 OR 15015-2006 0591 4 COC 22035-1291 12 2003 4,2,,Miami-Dade County,Governmental,
161555,161555,502535,1078130280250,536 SW 9 AVE,,Homestead,33030-6970,901 SW 6 ST,,,HOMESTEAD,FL,33030-6981,,Religious Organization,GREATER WILLIAM CHAPEL FREE WILL,BAPTIST CHURCH INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,107813028.0,0,0,0,0,0,0,0,6279.0,0,2020,16511,19890401.0,0.0,13 57 38 BETTY LU HOMESITES PB 45-11 LOT 9 BLK 2 LOT SIZE 6279 SQ FT OR 15562-1642 0592 5,2,,Religious Organization,Institutional,
7990,7990,472266,131150040100,5860 NW 17 AVE,,Miami,33142-2404,444 SW 2 AVE #325,,,MIAMI,FL,33130-1910,,City of Miami,CITY OF MIAMI,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13115004.0,0,0,0,0,0,0,0,6270.0,0,2020,62700,19911201.0,0.0,NORMANDY PK PB 25-15 LOTS 1 & 2 BLK 2 LOT SIZE 62.700 X 100 OR 19686-2414 0501 3,2,,City of Miami,Governmental,
153717,153717,316303,821220051460,,,Opa-locka,33054-0000,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,USA,Miami-Dade County,MIAMI DADE COUNTY,ISD RE MGMT,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,82122005.0,0,0,0,0,0,0,0,6262.0,0,2020,57905,20150302.0,0.0,MAGNOLIA GARDENS CONSOLIDATED PB 50-5 LOT 9 LESS R/W BLK 342 LOT SIZE 6262 SQUARE FEET OR 21079-1098 0203 1,2,,Miami-Dade County,Governmental,
17305,17305,411002,131260340200,3245 NW 11 CT,,Miami,33127-0000,444 NW 2 AVE,,,MIAMI,FL,33130,,City of Miami,CITY OF MIAMI,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13126034.0,0,0,0,0,0,0,0,6255.0,0,2020,96534,20190530.0,100.0,BUENA VISTA PARK RESUB BLK 11 PB 27-43 LOT 2 BLK 11 & 15FT ALLEY LYG E & ADJ CLOSED PER ORD 13492 LOT SIZE 6255 SQ FT OR 23186-3483 06 2006 18 26880-4481 04 2009 (CORR),2,,City of Miami,Governmental,
17304,17304,442665,131260340190,3255 NW 11 CT,,Miami,33127-3219,444 NW 2 AVE,,,MIAMI,FL,33130,,City of Miami,CITY OF MIAMI,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13126034.0,0,0,0,0,0,0,0,6255.0,0,2020,96534,20190530.0,100.0,BUENA VISTA PARK RESUB BLK 11 PB 27-43 LOT 1 BLK 11 & 15FT ALLEY LYG E & ADJ CLOSED PER ORD 13492 LOT SIZE 6255 SQ FT OR 23186-3483 06 2006 18 26880-4481 04 2009 (CORR),2,,City of Miami,Governmental,
6404,6404,43614,131140211100,1101 NW 62 ST,,Miami,33150-4218,444 SW 2 AVE #945,,,MIAMI,FL,33130-1910,,City of Miami,CITY OF MIAMI,,,Governmental,N,,8040,VACANT GOVERNMENTAL : MUNICIPAL,13114021.0,0,0,0,0,0,0,0,6254.0,0,2020,62540,19841001.0,109800.0,14 53 41 WOODMERE PB 14-11 LOTS 23 & 24 BLK 5 & S1/2 OF ALLEY LYG N & ADJ CLOSED PER ORD # 13492 LOT SIZE 6254 SQ FT M/L,2,,City of Miami,Governmental,
270362,270362,171718,3031220660010,2290 NW 41 ST,,Unincorporated County,33142-4624,701 NW 1 CT STE 1700,,,MIAMI,FL,33136-3902,,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE TRANSIT,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,303122066.0,0,0,0,0,0,0,0,6251.0,0,2020,25165,,,ALL DADE SUBDIVISION PB 161-14 T-15592 LOT 1 BLK 1 LOT SIZE 6251 SQ FT FAU 30-3122-057-0010 COURT CASE #06-20667,2,,Miami-Dade County,Governmental,
153545,153545,513097,821220032401,1800 ALI BABA AVE,,Opa-locka,33054-0000,780 FISHERMAN ST,,,OPA LOCKA,FL,33054,USA,City of Opa Locka,CITY OF OPA LOCKA,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,82122003.0,0,0,0,0,0,0,0,6250.0,0,2020,24955,20130305.0,20000.0,MAGNOLIA SUB PB 40-80 THAT 50FT PT OF JAMES ST LYG BET BLKS 13 & 14 CLOSED BY ORD 73-21 OR 20488-2052 0602 4,2,,City of Opa Locka,Governmental,
153541,153541,203478,821220032360,1830 ALI BABA AVE,,Opa-locka,33054-2836,777 SHARAZAD BLVD,,,OPA LOCKA,FL,33054-3521,,City of Opa Locka,CITY OF OPA LOCKA,,,Governmental,N,,8040,VACANT GOVERNMENTAL : MUNICIPAL,82122003.0,0,0,0,0,0,0,0,6250.0,0,2020,24955,,,22 52 41 MAGNOLIA SUB PB 40-80 LOTS 21 & 22 BLK 13 LOT SIZE 50.000 X 125 OR 17491-307 1296 3,2,,City of Opa Locka,Governmental,
483973,483973,622572,3069340040020,,,Unincorporated County,33032-0000,111 NW 1 ST STE 2460,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI-DADE COUNTY,GSA R/E MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306934004.0,0,0,0,0,0,0,0,6250.0,0,2020,18750,,,G W MOODYS SUBDIVISION PB 1-106 LOT 2-LESS ROAD BLK 1 AND PROP INT IN & TO COMMON ELEMENTS NOT DEDICATED TO PUBLIC LOT SIZE 50.000 X 125,2,,Miami-Dade County,Governmental,
473910,473910,7074,3069130111100,,,Unincorporated County,33170-0000,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,USA,Miami-Dade County,MIAMI DADE COUNTY,ISD RE MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913011.0,0,0,0,0,0,0,0,6250.0,0,2020,22874,20150511.0,0.0,13 56 39 SILVER PALM PARK PB 25-13 LOT 3 BLK 12 LOT SIZE 50.000 X 125 OR 20695-1596-1597 4(3),2,,Miami-Dade County,Governmental,
473908,473908,327562,3069130111080,,,Unincorporated County,33170-0000,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,,Miami-Dade County,MIAMI DADE COUNTY,IDS RE MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913011.0,0,0,0,0,0,0,0,6250.0,0,2020,22874,20151113.0,0.0,13 56 39 SILVER PALM PARK PB 25-13 LOT 1 BLK 12 LOT SIZE 50.000 X 125 OR 20695-1596-1597 082002 4(3),2,,Miami-Dade County,Governmental,
473837,473837,18440,3069130110250,,,Unincorporated County,33170-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913011.0,0,0,0,0,0,0,0,6250.0,0,2020,20130,19880501.0,5000.0,SILVER PALM PARK PB 25-13 LOT 9 BLK 2 LOT SIZE 50.000 X 125 OR 14294-2209 1089 3,2,,Miami-Dade County,Governmental,
473836,473836,131652,3069130110240,,,Unincorporated County,33170-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913011.0,0,0,0,0,0,0,0,6250.0,0,2020,20130,19880501.0,5000.0,SILVER PALM PARK PB 25-13 LOT 8 BLK 2 LOT SIZE 50.000 X 125 OR 13702-3952 1089 3,2,,Miami-Dade County,Governmental,
473835,473835,362125,3069130110230,,,Unincorporated County,33170-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913011.0,0,0,0,0,0,0,0,6250.0,0,2020,20130,,,13 56 39 SILVER PALM PARK PB 25-13 LOT 7 BLK 2 LOT SIZE 50.000 X 125 OR 14294-2209 1089 3,2,,Miami-Dade County,Governmental,
473834,473834,449764,3069130110220,,,Unincorporated County,33170-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913011.0,0,0,0,0,0,0,0,6250.0,0,2020,20130,,,13 56 39 SILVER PALM PARK PB 25-13 LOT 6 BLK 2 LOT SIZE 50.000 X 125 OR 14294-2209 1089 3,2,,Miami-Dade County,Governmental,
277344,277344,27051,3040020093840,,,Unincorporated County,33126-4109,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,STATE OF FLORIDA,DOT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,304002009.0,0,0,0,0,0,0,0,6250.0,0,2020,74340,20010301.0,145000.0,WINONA PARK 1ST ADDN PB 17-49 LOT 23 BLK 38 PR ADD 7679 NW 3 ST LOT SIZE 50.000 X 125 OR 23943-2819 1105 3,2,,State of Florida,Governmental,
27119,27119,494128,131360091590,,,Miami,33132-1524,1000 NW 111 AVE,,,MIAMI,FL,33172,,State of Florida,STATE OF FLORIDA,DOT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13136009.0,0,0,0,0,0,0,0,6250.0,0,2020,368425,20100928.0,0.0,36 53 41 ALICE BALDWIN ETAL SUB PB B-87 & PB 6-43 LOT 5 BLK 15 LOT SIZE 50.000 X 125 OR 23429-0786 05 2005 6 (2),2,,State of Florida,Governmental,
68019,68019,257069,232020040440,7611 COLLINS AVE,,Miami Beach,33141-2122,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,,,Governmental,N,,8040,VACANT GOVERNMENTAL : MUNICIPAL,23202004.0,0,0,0,0,0,0,0,6250.0,0,2020,937500,20040301.0,0.0,ALTOS DEL MAR NO 1 PB 31/40 LOT 5 BLK 10 LOT SIZE 50.000 X 125 COC 22148-4855 03 2004 3,2,,City of Miami Beach,Governmental,
70964,70964,165681,232110021090,,,Miami Beach,33141-0000,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,CITY HALL,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,23211002.0,0,0,0,0,0,0,0,6250.0,0,2020,312500,,,11 53 42 NORMANDY BEACH SOUTH PB 21-54 LOT 3 BLK 14 LOT SIZE 50.000 X 125,2,,City of Miami Beach,Governmental,
68056,68056,503608,232020040990,,,Miami Beach,33141-0000,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,23202004.0,0,0,0,0,0,0,0,6250.0,0,2020,232515,,,ALTOS DEL MAR NO 1 PB 31-40 E125FT OF LOT 6 BLK 20 LOT SIZE 50 X 125 OR 19445-2912 0993 3,2,,City of Miami Beach,Governmental,
26436,26436,143466,131350192690,1470 NW 9 AVE,,Miami,33136-1406,1611 NW 12 AVE WEST WING 108,,,MIAMI,FL,33136-1096,,Miami-Dade County,MIAMI-DADE COUNTY,PUBLIC HEALTH TRUST,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,13135019.0,0,0,0,0,0,0,0,6250.0,0,2020,103521,,,HIGHLAND PARK PB 2/13 PARC 38 LOT 3 BLK 19 LOT SIZE 6250 SQ FT,2,,Miami-Dade County,Governmental,
473217,473217,119289,3069130000480,,,Unincorporated County,33170-0000,3800 NW 22 AVE,,,MIAMI,FL,33142,,Habitat for Humanity,HABITAT FOR HUMANITY OF,GREATER MIAMI INC,,Institutional,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306913000.0,0,0,0,0,0,0,0,6250.0,0,2020,37500,20180606.0,100.0,13 56 39 .15 AC BEG 250FTS OF NE COR OF SE1/4 OF NW1/4 W150FT S41 2/3FT E150FT N41 2/3FT TO BEGIN LOT SIZE IRREGULAR CASE# 08-A00306,2,,Habitat for Humanity,Institutional,
255238,255238,535387,3031030191080,1904 NW 95 TER,,Unincorporated County,33147-2653,1900 NW 95 TERR,,,MIAMI,FL,33147-2653,,Religious Organization,NEW FAITH BAPIST CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,303103019.0,0,0,0,0,0,0,0,6250.0,0,2020,8034,20071101.0,0.0,WOODLAND ADD PB 6-85 LOT 3 LESS S15FT BLK 22 LOT SIZE 50.000 X 125 OR 16319-2406 0394 1 (2405) COC 26149-2078 11 2007 4,2,,Religious Organization,Institutional,
3655,3655,424117,131130230850,6802 NW 3 AVE,,Miami,33150-3923,444 BRICKELL AVE STE 700,,,MIAMI,FL,33131,USA,Religious Organization,TGCG HOLDINGS LLC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,13113023.0,0,0,0,0,0,0,0,6250.0,0,2020,62315,20170629.0,47000.0,GROVELAND PARK PB 6/91 LOT 6 BLK 6 LOT SIZE 50.000 X 125 OR 21195-0660 04 2003 6,2,,,,
7574,7574,326180,131140410580,1335 NW 54 ST,,Miami,33142-3858,9115 LITTLE RIVER DR,,,MIAMI,FL,33147-3242,,Religious Organization,MOUNT VERNON MISSIONARY BAPTIST,CHURCH INC,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,13114041.0,0,0,0,0,0,0,0,6250.0,0,2020,75625,20050401.0,180000.0,ORCHARD VILLA PB 7-53 LOT 18 LESS S10FT BLK 6 OR 12519-0642 0385 1 LOT SIZE 50.000 X 125 COC 23336-2314 04 2005 2,2,,Religious Organization,Institutional,
7573,7573,111278,131140410570,1351 NW 54 ST,,Miami,33142-0000,1351 NW 54 ST,,,MIAMI,FL,33142-3858,,Religious Organization,TRINITY FAITH HOUSE OF GOD INC,,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,13114041.0,0,0,0,1,0,150,150,6250.0,1984,2020,83619,19810801.0,59444.0,14 53 41 ORCHARD VILLA PB 7-53 LOT 17 LESS S10FT BLK 6 LOT SIZE 50.000 X 125 OR 11179-2075 0881 2,1,,Religious Organization,Institutional,
67898,67898,200251,232020020610,7737 TATUM WATERWAY DR,,Miami Beach,33141-1835,727 77 ST,,,MIAMI BEACH,FL,33141-2207,,Religious Organization,LEHRMAN COMMUNITY DAY SCHOOL INC,,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,23202002.0,0,0,0,0,0,0,0,6250.0,0,2020,508542,,,TATUM WATERWAY SUB PB 46-2 LOT 7 BLK 6 73R-9695 LOT SIZE 50.000 X 125 OR 20361-2129 0402 5 (5),1,,Religious Organization,Institutional,
4440,4440,498418,131130421770,5421 NW 5 CT,,Miami,33127-1537,2201 NW 41 AVE #301,,,LAUDERHILL,FL,33313,,Religious Organization,MISSION EVANGELIQUE DU CHRISTAN,,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,13113042.0,0,0,0,0,0,0,0,6250.0,0,2020,48053,20000201.0,139500.0,13 53 41 BUENA VISTA GARDENS PB 5-45 LOT 16 BLK 10 LOT SIZE 50.000 X 125 OR 19279-2879 0200 2 (2),1,,Religious Organization,Institutional,
191,191,266868,101020701050,328 NW 10 ST,,Miami,33136-3319,301 NW 9 ST,,,MIAMI,FL,33136-3315,,Religious Organization,MT ZION BAPTIST CHURCH INC,,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,10102070.0,0,0,0,0,0,0,0,6246.0,0,2020,51541,19870901.0,6000.0,MIAMI NORTH PB B-41 LOT 4 LESS BEG 14.14FTW OF SE COR TH N 29 DEG 09 MIN 26 SEC W79.30FT S70.70FT E35.87FT TO POB FOR EXWY BLK 27 LOT SIZE IRREGULAR OR 13400-2653 0987 1,2,,Religious Organization,Institutional,
470675,470675,437489,3069120040500,,,Unincorporated County,33177-0000,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,,Miami-Dade County,MIAMI DADE COUNTY,ISD R/E MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306912004.0,0,0,0,0,0,0,0,6240.0,0,2020,20098,20130322.0,0.0,SYMMES-SHARMAN TRACT PB 9-170 LOT 5 BLK 3 LOT SIZE 47.900 X 130 COC 22324-0127 04 2004 3 CASE #08-A01015,2,,Miami-Dade County,Governmental,
470674,470674,508141,3069120040490,,,Unincorporated County,33177-0000,3800 NW 22 AVE,,,MIAMI,FL,33142,USA,Habitat for Humanity,HABITAT FOR HUMANITY OF,GREATER MIAMI INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,306912004.0,0,0,0,0,0,0,0,6240.0,0,2020,44616,20171101.0,100.0,SYMMES-SHARMAN TRACT PB 9-170 LOT 4 BLK 3 LOT SIZE 47.900 X 130 COC 22324-0127 04 2004 3,2,,Habitat for Humanity,Institutional,
470652,470652,14703,3069120040290,,,Unincorporated County,33177-0000,3800 NW 22 AVE,,,MIAMI,FL,33142,USA,Habitat for Humanity,HABITAT FOR HUMANITY OF,GREATER MIAMI INC,,Institutional,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306912004.0,0,0,0,0,0,0,0,6240.0,0,2020,44616,20171101.0,100.0,12-13 56 39 SYMMES-SHARMAN TRACT PB 9-170 LOT 6 BLK 2 LOT SIZE 47.900 X 130,2,,Habitat for Humanity,Institutional,
470647,470647,250500,3069120040240,,,Unincorporated County,33177-0000,3800 NW 22 AVE,,,MIAMI,FL,33142,USA,Habitat for Humanity,HABITAT FOR HUMANITY OF,GREATER MIAMI INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,306912004.0,0,0,0,0,0,0,0,6240.0,0,2020,44616,20171101.0,100.0,SYMMES-SHARMAN TRACT PB 9-170 LOT 1 BLK 2 LOT SIZE 47.900 X 130 OR 19870-4954 0801 3,2,,Habitat for Humanity,Institutional,
185368,185368,22666,1678240140280,1239 NW 9 AVE,,Florida City,33034-1948,1238 NW 9 AVE,,,FLORIDA CITY,FL,33034,USA,Religious Organization,GREATER SAINT MATTHEW,HOLINESS CHURCH INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,167824014.0,0,0,0,0,0,0,0,6240.0,0,2020,20554,20121115.0,7000.0,24 57 38 MAC ARTHUR HOMESITES PB 43-99 LOT 7 BLK 2 LOT SIZE 52.000 X 120 OR 21630-3119 0503 3,2,,Religious Organization,Institutional,
185367,185367,375156,1678240140270,,,Florida City,33034-0000,1238 NW 9 AVE,,,FLORIDA CITY,FL,33034,USA,Religious Organization,GREATER SAINT MATTHEW,HOLINESS CHURCH INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,167824014.0,0,0,0,0,0,0,0,6240.0,0,2020,20554,20121115.0,7000.0,MAC ARTHUR HOMESITES PB 43-99 LOT 6 BLK 2 LOT SIZE 52.000 X 120 OR 21630-3119 0503 3,2,,Religious Organization,Institutional,
185366,185366,182142,1678240140260,,,Florida City,33034-1948,1238 NW 9 AVE,,,FLORIDA CITY,FL,33034,USA,Religious Organization,GREATER ST MATTHEWS,HOLINESS CHURCH,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,167824014.0,0,0,0,0,0,0,0,6240.0,0,2020,20554,20110428.0,9000.0,MAC ARTHUR HOMESITES PB 43-99 LOT 5 BLK 2 LOT SIZE 52.000 X 120 OR 22409-4970 062004 1 COC 25201-1624 12 2006 5,2,,Religious Organization,Institutional,
185365,185365,476476,1678240140250,1263 NW 9 AVE,,Florida City,33034-1948,1238 NW 9 AVE,,,FLORIDA CITY,FL,33034,USA,Religious Organization,GREATER ST MATTHEWS,HOLINESS CHURCH,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,167824014.0,0,0,0,0,0,0,0,6240.0,0,2020,20554,20110426.0,9000.0,MAC ARTHUR HOMESITES PB 43-99 LOT 4 BLK 2 LOT SIZE 52.000 X 120 OR 17519-4720 0297 5 COC 25201-1624 12 2006 5,2,,Religious Organization,Institutional,
27302,27302,222221,131360290320,1749 NW 3 AVE,,Miami,33136-1609,1747 NW 3 AVE,,,MIAMI,FL,33136-1609,,Religious Organization,A M COHEN TEMPLE CHURCH OF GOD IN,CHRIST INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,13136029.0,0,0,0,0,0,0,0,6237.2,0,2020,30189,20060901.0,0.0,ERICKSONS RESUB LOTS 3 & 4 BLK 17 PB B-156 LOT 30 LOT SIZE 50.300 X 124 COC 24913-3012 09 2006 5,2,,Religious Organization,Institutional,
27102,27102,184675,131360091280,1232 N MIAMI AVE,,Miami,33136-2814,1000 NW 111 AVE,,,MIAMI,FL,33172,USA,State of Florida,STATE OF FLORIDA,DOT,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,13136009.0,0,0,0,0,0,0,0,6226.0,0,2020,902897,20140718.0,0.0,ALICE BALDWIN ET AL SUB PB B-87 & PB 6-43 LOT 3 LESS BEG AT SW COR LOT 3 E57.25FT NW61.54FT S22.51FT TO POB LYG IN R/W BLK 12 & E1/2 OF ALLEY LYG W & ADJ PER RES 14-0288 LOT SIZE 6226 SQ FT M/L,2,,State of Florida,Governmental,
277328,277328,595242,3040020093700,,,Unincorporated County,33126-4112,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,STATE OF FLORIDA,DOT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,304002009.0,0,0,0,0,0,0,0,6223.0,0,2020,6223,20050201.0,0.0,WINONA PARK 1ST ADDN PB 17-49 LOT 6 BLK 38 LESS PORT LYG IN R/W LOT SIZE 6223 SQ FT M/L,2,,State of Florida,Governmental,
277370,277370,595241,3040020094090,,,Unincorporated County,33126-4114,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,STATE OF FLORIDA,DOT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,304002009.0,0,0,0,0,0,0,0,6216.0,0,2020,6216,20050701.0,0.0,WINONA PARK 1ST ADDN PB 17-49 LOT 7 BLK 41 LESS PORT LYG IN R/W LOT SIZE 6216 SQ FT M/L,2,,State of Florida,Governmental,
182424,182424,385267,1422350071040,,,Surfside,33154-0000,9293 HARDING AVE,,,SURFSIDE,FL,33154-3009,,Town of Surfside,TOWN OF SURFSIDE,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,142235007.0,0,0,0,0,0,0,0,6215.0,0,2020,321545,,,ALTOS DEL MAR NO 6 PB 8-106 LOT 32 BLK 6 LOT SIZE 55.000 X 113,2,,Town of Surfside,Governmental,
5638,5638,242862,131140120550,1024 NW 60 ST,,Miami,33127-1038,3800 NW 22 AVE,,,MIAMI,FL,33142,USA,Habitat for Humanity,HABITIAT FOR HUMANITY,OF GREATER MIAMI INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,13114012.0,0,0,0,0,0,0,0,6206.0,0,2020,58287,20181030.0,100.0,RESUB OF HILDAMERE IN SE1/4 PB 40-51 LOT 3 BLK 5 LOT SIZE 58.000 X 107,2,,Habitat for Humanity,Institutional,
62307,62307,42354,141210120370,3330 THOMAS AVE,,Miami,33133-5828,701 NW 1 CT,16TH FLOOR,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE HOUSING AGENCY,,Governmental,N,,8647,COUNTY : DADE COUNTY,14121012.0,3,1,1,1,1,1045,1045,6200.0,1985,2020,172833,19790701.0,5900.0,DE HEDOUVILLES PB B-150 PARC 12-11-01 AKA LOT 34 LOT SIZE 50.00 X 124,1,,Miami-Dade County,Governmental,
62296,62296,478517,141210120260,3452 THOMAS AVE,,Miami,33133-5830,3481 HIBISCUS ST,,,MIAMI,FL,33133-5717,,Archdiocese of Miami,CHRIST EPISCOPAL CHURCH,DIOCESE OF SE FLORIDA,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,14121012.0,0,0,0,0,0,0,0,6200.0,0,2020,101597,19950101.0,20000.0,DE HEDOUVILLES PB B-150 LOT 24 LESS E9FT & E9FT LOT 23 LOT SIZE 50.000 X 124 OR 16737-4183 0495 4,2,,Religious Organization,Institutional,
